nama pengguna,produk,review,rating,waktu transaksi
s*****a,iPhone 12 Mini 64GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:second rasa baru 🫶🏽
Sepadan dengan Harga:dapet promo agustusan 👌🏾

Kondisi barang mulus, batre juga masih 100%, worth it banget deh pokoknya! Tidak menyesal beli di sini 💕 beli second rasa baruuu 👍🏽 pelayanannya juga top markotop!",5,2022-09-13 08:54
wahyumratri_121279.,Leather Case Silicone For Apple IPhone Original,"Barang bagus sesuai diakripsi, mantap tidak menyesal 👍👍",5,2022-09-12 21:03
ulil0790,iPhone Unit Sale,,5,2022-09-12 20:02
ekiiiisngsryy,iPhone 12 ProMax 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-09-12 18:34
cinamorell,AKSESORIS iPhone ORIGINAL,,5,2022-09-12 11:16
b*****9,AKSESORIS,,5,2022-09-12 10:21
angko15,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-09-11 15:28
fenyveronika419,AKSESORIS,,5,2022-09-11 14:34
alwyismail,iPhone 12 Mini 64GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:sangat bagus
Sepadan dengan Harga:wothit

Parah sih ini keren bangeeeeeet , pelayanannya bagus dan baik 


Dikasih pilihan hp yang terbaik , BH juga bagus di 98


Dan imeinya terdaftar dikemenperin mantap sekali",5,2022-09-11 13:30
khoirunnisanur21,iPad 6 32GB/128GB Wifi Only Bekas Original 100% | Normal Mulus Fullset,,5,2022-09-11 12:34
oilora.id,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Packing sangat aman dengan tambahan box kayu. semoga barang bagus, dan nextnya dpt bonus tempered glass 😁",5,2022-09-10 19:37
a*****2,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Trusted bangett. Adminnya juga ramah poll unitnya juga aman pengemasannya. Pokoknya good lah. Semoga amanah terus ya kak. Terimakasih,5,2022-09-09 20:53
r*****9,iPad 6 32GB/128GB Wifi Only Bekas Original 100% | Normal Mulus Fullset,,5,2022-09-09 15:07
khafidzan91,iPhone 12 Pro 128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-09-09 14:38
andiayulestari.07,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-09-09 13:44
nicolas1900,iPhone 13 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,"untuk packging aman banget , buat handphone sesuai sama yang kita tanyakan recomen lah beli hp disini bagus banget pelayanannya",5,2022-09-09 13:18
iqbalarisandy664477,iPhone 12 64GB/128GB Bekas Original 100% | NORMAL MULUS FULLSET,"Barang mulus no minus
Terima kasih seller",5,2022-09-09 09:41
v*****_,Leather Case Silicone For Apple IPhone Original,Aman,5,2022-09-09 08:40
l*****3,AKSESORIS,,5,2022-09-08 23:47
ssabilla07,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"ga nyesel beli disini, barang masih mulus like new hehe",5,2022-09-08 20:42
puteripus,AKSESORIS,,5,2022-09-08 19:42
wahyuni1722,iPhone 12 Mini 64GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-09-08 18:49
sari_kurniawati,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Best bgt .... Barang masih mulus bgt .... Adminnya juga best bgt ... Terima kasih,5,2022-09-08 15:26
kris_tin43,AKSESORIS,,5,2022-09-08 04:32
tokosm29,AKSESORIS,,5,2022-09-08 03:00
fiyanita,AKSESORIS,,5,2022-09-07 20:34
okyelandani,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-09-07 19:53
pust.id,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,Alhamdulillah dapat bonus softcase,5,2022-09-07 16:52
ulfafadillah02,iPhone X 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-09-07 15:50
hans40,iPhone 12 Mini 64GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-09-07 11:58
arifinsuryo,iPhone 12 Mini 64GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-09-07 08:30
n*****.,AKSESORIS,"Fitur Terbaik:bagus
Sepadan dengan Harga:terbaik

Beli disini emang bagus pengisian juga sangat cepat",5,2022-09-06 13:32
elfanna.id,Split iPhone,,5,2022-09-06 07:02
faizz.a__,iPhone 12 Mini 64GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:semoga tetep dapet garansi imei lifetime, menghindari hal-hal yang tidak terduga 🙏🏼",5,2022-09-06 05:37
feand01,iPhone 12 ProMax 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-09-06 00:19
a*****.,Split iPhone,"Barang sudah sampai, bagus sesuai",5,2022-09-05 21:06
muslih304,AKSESORIS,,5,2022-09-05 15:48
julkarnaim123,Split iPhone,,5,2022-09-05 14:54
noviaelistina394,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:lumayan lah sesuai dengan harga segitu
Sepadan dengan Harga:second

Nanti saya ubah lagi kalau jaringannya udah bagus",1,2022-09-05 11:54
o*****y,iPhone 12 Pro 128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-09-05 02:45
ninarahmawati1991,Leather Case Silicone For Apple IPhone Original,,5,2022-09-04 18:15
d*****l,iPad 6 32GB/128GB Wifi Only Bekas Original 100% | Normal Mulus Fullset,,5,2022-09-04 11:40
edsarafina,AKSESORIS,,5,2022-09-04 08:54
n*****n,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:bagus bangt, ngga ada yg lewat, suka bangt sama warna,sungguh cantik",5,2022-09-03 23:08
m*****s,AKSESORIS,,5,2022-09-03 21:45
bytwentyta1,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,GA PERNAH NYESEL,5,2022-09-03 20:59
s*****h,iPhone 12 Mini 64GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:mantap
Sepadan dengan Harga:baru

Recommended👍. Sudah beli ke dua kalinya di toko ini dan normal semua sampai sekarang tanpa anda kendala. Alhamdulillah dapet body mulus BH 100%👍 admin fastrespon juga sangat membantu",5,2022-09-03 10:56
rahman_abidin,iPhone 12 Pro 128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-09-03 08:59
kohato1987,iPhone 12 Pro 128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-09-03 06:14
revaniafairuz,iPhone 12 Pro 128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Produk dikirim dgn sangat aman, cepet, tp sedihnya cmn dpt bh yg 85% tp gpp",5,2022-09-03 05:37
argganzaa,Split iPhone,,5,2022-09-02 17:10
h*****7,iPhone 12 Mini 64GB Bekas Original 100% | NORMAL MULUS FULLSET,"Sepadan dengan Harga:ya

Sesuai ekspektasi!!! Ga nyesel beli disini 🥺🥺 Terimakasih min^^ meski sedikit lecet, tp gpp namanya juga second 😁",5,2022-09-02 15:41
okctaleri,APPLEWATCH SE 40mm / 44mm Second Original Perfect,,5,2022-09-02 07:05
miftanurk,Leather Case Silicone For Apple IPhone Original,,5,2022-09-02 06:01
b*****9,AKSESORIS,,5,2022-09-01 23:54
opiebatosai,iPhone 12 ProMax 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-09-01 19:10
e*****d,Leather Case Silicone For Apple IPhone Original,"Mantaappp, kualitas bagus banget, pengiriman cepat, sesuai permintaan",5,2022-09-01 18:41
c*****l,iPhone 8Plus 64GB/256GB Second Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:mulpis
Sepadan dengan Harga:baik

Trimakasih seeler barang sudah di terima, semoga barang sesuai seperti yang diharapkan,  respond seeler agak slow tpi pasti di bales, tingkatkan lagi seeler untuk playanan ny💪, pengemasan sangat aman pake kayu+buble warp👍, tpi agak bingung plastik dari jasa kirim udah sobek entah kenapa?",5,2022-09-01 18:17
m*****a,iPhone 12 ProMax 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,"Pertama beli hp secara online,rada was2 takut nda sesuai ekspektasi. Tapi pas datang kaget dong barangnya mulus dpt bh 100 plus adminnya yg fast respon dan humble sekali. Semoga awet hpnya dan makasih min ☺️",5,2022-09-01 12:25
u*****3,iPhone 12 64GB/128GB Bekas Original 100% | NORMAL MULUS FULLSET,Barang sesuai pesanan alhamdulilah semoga barang awet terus,5,2022-09-01 01:04
r*****i,AKSESORIS,,5,2022-08-31 14:41
a*****e,iPhone 12 Mini 64GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-31 11:19
l*****9,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,Dapet BH 97% baru dipake 3 hari udah turun drastis wkwk tapi gapapa sih,5,2022-08-30 20:37
hsheheueuh67,iPhone 7 Plus 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,3,2022-08-30 19:51
ririn63,SPLIT IPHONE SEMARANG,,5,2022-08-30 18:37
dwilismawati25,iPhone 12 Mini 64GB Bekas Original 100% | NORMAL MULUS FULLSET,"Nagus mantaf, respon penjual jg bagus rekomended buat yg mo cari apple, temgkiu sukses terus yaa",5,2022-08-30 17:58
tri_susilawati,iPhone 12 Pro 128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-30 17:35
h*****o,iPhone 12 Pro 128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Barangnya mulus hanya bh nya 86 pdhl minta di atas 90an ydh krn lg butuh cepat buat kerjaan semoga awet awet,5,2022-08-30 14:04
n*****2,iPhone 12 Mini 64GB Bekas Original 100% | NORMAL MULUS FULLSET,"Sepadan dengan Harga:worth it
Fitur Terbaik:kamera

Murah dan sangat worth it buat yang mau cari hape second ini toko bnrbnr rekomended, yu buruan checkout sblm kehabisan",5,2022-08-30 09:57
endahkp,AKSESORIS,,5,2022-08-30 09:30
k*****h,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:baguss
Sepadan dengan Harga:baguss

Untuk sampai saat ini gak ada masalah, seller fast respon dan pengiriman juga cepat. Recomendeddddd👍👍👍",5,2022-08-30 07:35
124566666666666666666666.,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-29 15:11
yanuarjarot,Iphone 13 Pro 128GB/ 256GB/ 512GB BEKAS ORIGINAL 100% | NORMAL FULLSET,"Fitur Terbaik:barang bagus

Okelah",5,2022-08-29 14:42
ekanurp,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Se jauh ini aman,smg barangnya awet,yg jual smg sllu amanah",5,2022-08-29 06:26
e*****i,iPhone 12 ProMax 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:semuanya baik
Sepadan dengan Harga:ya

Paket yg di tunggu2 sdh datang, packing super aman pakai kayu dan bubblewrap jg, mulus seperti baru, respon seller sgt baik, dpt bh 87% semoga anakku suka, semoga awet dan bermanfaat. Terimakasih seller n shopee",5,2022-08-29 06:20
a*****7,AKSESORIS,,5,2022-08-29 05:54
n*****i,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,rekomennded!,5,2022-08-28 23:58
ninaeri23,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,3,2022-08-28 11:54
prihantoroarya,AKSESORIS,,5,2022-08-28 10:30
ekosatrio182,iPhone 12 ProMax 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,over all si baguss yaa kondisi hp juga lumayan muluss udah dicek juga masi oke banget devicenyaa mantapp banget nga nyeselll deh pokoknyaa cumaa 1 yang agak disayangkan imei didevice ini belum terdaftar dikemenperin huhuu agak was was sii tapii tenang kebantu sama jaminan garansi jaringan life time,5,2022-08-27 20:15
efrinurd,Split iPhone,,5,2022-08-27 17:42
hayan85,iPhone 13 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-27 15:53
pratiwisridevi,iPhone Unit Sale,,5,2022-08-27 15:24
tabah1.,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,Baru di pake bentar Batrai awal 92% langsung turun kadi 78% parah sih ini belum ada 1 bulan juga,2,2022-08-27 14:05
zulaikhawibisono,iPhone Unit Sale,,5,2022-08-27 13:02
aziziaztec,iPhone Unit Sale,,5,2022-08-27 07:18
dwi_rna,AKSESORIS,Bagus semoga awet,5,2022-08-26 23:18
fildzahalifahkhoirina,Split iPhone,,5,2022-08-26 20:55
y*****d,AKSESORIS,,5,2022-08-26 13:41
n*****i,AKSESORIS,"Fitur Terbaik:Mantab lah
Sepadan dengan Harga:harga jangkis

Bersih mulus kabel cepet juga ngisinya langganan beli disini ajiblah pokoknya pengirimannya juga cepet",5,2022-08-26 12:03
adesunyoto,iPhone 12 Pro 128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Mulus 
Mantap 
Good seller",5,2022-08-26 11:38
w*****2,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:makasih kk, hp 98% mulus dapet BH 95% jga.. memang terbaik",5,2022-08-26 11:14
zulfaaa59,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Barangnya bagus mulus dpt BH yg 93%,5,2022-08-26 07:25
pujie_bitakiya,AKSESORIS,,5,2022-08-26 06:16
eviapril50,AKSESORIS,,5,2022-08-25 19:13
aufia1997,AKSESORIS,,5,2022-08-25 10:57
h*****k,Leather Case Silicone For Apple IPhone Original,"Fitur Terbaik:terbaik deh semuanya recomended
Sepadan dengan Harga:13 juta",5,2022-08-25 02:57
t*****e,iPhone 12 Mini 64GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-24 21:17
nofinurdwiastuti,AKSESORIS,"Fitur Terbaik:original
Sepadan dengan Harga:sesuai",5,2022-08-24 20:06
wati2408,iPhone 12 ProMax 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,"Mantap, masih dalam percobaan.
Semoga awet dan tahan lama",5,2022-08-24 16:49
adehanura,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Meskipun warna tidak tersedia, namun semuanya normal dan storage sudah seperti yg saya inginkan. Semoga awet😁",5,2022-08-24 14:52
j*****9,iPhone 12 64GB/128GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-24 14:23
pipit5u12y4,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-08-24 13:52
fajarmustaqim25,AKSESORIS,Fitur Terbaik:fast charging,5,2022-08-24 11:06
ragaa00,iPhone X 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-24 10:35
0*****h,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-24 08:12
b*****a,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Ada lecet di pojok kiri atas tombol volume, krn warna yg dipesen gada jd dijapri mimin mau apa ga sama stok yg ada. Ya so far oke lah yaa, pengiriman juga cepet banget. Cuma ini charger kepalanya 3 jd harus beli port lain biar bisa ngisi baterai, udah gitu ajaa gess, thank you ✨",5,2022-08-24 04:35
tokokabeljogja,iPhone 8Plus 64GB/256GB Second Original 100% | NORMAL MULUS FULLSET,"Paket suda diterima, belum di cek semuanya",4,2022-08-23 23:48
luthfiath_,iPhone 12 64GB/128GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-23 21:46
alwannajib99,iPhone 12 Mini 64GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-23 12:01
irawan_021,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-08-22 21:30
ellapattipawae,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:dapat BH 90 body mulus hanya ada sesikit goresan
Sepadan dengan Harga:sesuai dgn harga",5,2022-08-22 16:40
jims_honey_wn,iPhone 11 Pro Max 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-22 15:06
s*****a,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-21 21:20
vayaanitap,iPhone 8Plus 64GB/256GB Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-21 20:21
shelarosunafarah,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-21 17:16
a*****a,iPhone 12 Mini 64GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-21 12:16
egaayuningtias,Leather Case Silicone For Apple IPhone Original,,5,2022-08-21 10:59
nrdlisa,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-21 10:46
ggscomp,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-21 07:38
haianb716,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-20 23:55
yahyanz,AKSESORIS,,5,2022-08-20 23:53
vasco_19,AKSESORIS,,5,2022-08-20 10:48
nitecore.co,Leather Case Silicone For Apple IPhone Original,,5,2022-08-19 22:43
zainajhan05,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Puas banget,5,2022-08-19 20:07
,Split iPhone,,4,2022-08-19 16:47
silvaindriyawati,AKSESORIS,,5,2022-08-19 15:35
nurlailamr_,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-19 13:47
fikriyanii,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-19 13:06
s*****v,iPhone 11 Pro 64GB/256GB Bekas Second Original,"Fitur Terbaik:sesuai spesifikasi

Bersyukur dapat yg mulus dan diluar dugaan mendapatkan yg terbaik😊",5,2022-08-19 12:33
salsha_nab,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-19 12:13
b*****5,AKSESORIS,Baru kali ini beli aksesoris handphone secqra online. Saat dicoba bisa dan bagus. Semoga awet lama yaa. Pengiriman cepat,5,2022-08-19 11:23
s*****0,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"agak kecewa, beli disini recommend dr temen2 bilang bagus. tp coba beli sendiri, pemakaian sehari baterai udah bermasalah. gejala awal gabisa di charge, aku kira charger rusak dan beli charger baru masih gabisa. akhirnya aku service.
pas baterai dibuka, tau? kondisi baterai dilakban dan prihatin ☺️",3,2022-08-19 02:44
mhmmdaa_,Split iPhone,,5,2022-08-18 21:28
hengkyzoel456,SPLIT IPHONE SEMARANG,,5,2022-08-18 18:49
welly810,AKSESORIS,,5,2022-08-18 17:52
raissa.pramitha,iPhone 12 Mini 64GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:barang bagus
Sepadan dengan Harga:mantap

Order via shopee tapi bisa langsung ambil ke store, mantaps, barangnya bagus dan mulus, csnya ramah2 semoga awet sukses terus.",5,2022-08-18 15:53
rizkianugraha13,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:minta warna kuning tp d ksh putih, krna kuningnya kosong. gk masalah ttep cantikk masyaAllah
Sepadan dengan Harga:sesuai dngn hrga

prtama kali bli hp online, trpercaya bgt trnyata, dpt bh 100% masyaAllah playanannya jg ramah🥰🥰
trimakasih appelhouse😘🥰",5,2022-08-18 15:48
y*****0,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-08-18 15:39
renyaodjan,AKSESORIS,,5,2022-08-18 12:58
renyaodjan,AKSESORIS,,5,2022-08-18 12:57
aziferdyansah01,AKSESORIS,,5,2022-08-18 04:27
edysuroyo,Leather Case Silicone For Apple IPhone Original,,5,2022-08-17 19:51
d*****n,Leather Case Silicone For Apple IPhone Original,,5,2022-08-17 19:04
helennatadara02,tempered glass for iphone,,5,2022-08-17 17:55
helennatadara02,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Bagus sekali walaupun ada lecet sedikit di pinggir pinggir nya🙏🏻 namanya jg secound ya jdi gpp❤️,5,2022-08-17 17:55
a*****s,iPad 6 32GB/128GB Wifi Only Bekas Original 100% | Normal Mulus Fullset,,5,2022-08-17 17:13
anggunbudianto999,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,Sepadan dengan Harga:masih di coba pindah data.  Semoga aman.  Barang mulus.  Mantaaabs,5,2022-08-17 14:14
ssherbal_,SPLIT IPHONE SEMARANG,,4,2022-08-17 14:02
alfathinhijab01,Leather Case Silicone For Apple IPhone Original,,5,2022-08-17 02:10
b*****7,Leather Case Silicone For Apple IPhone Original,,5,2022-08-16 23:46
nidyalya,AKSESORIS,,5,2022-08-16 21:21
y*****8,AKSESORIS,,5,2022-08-16 21:08
verabangun,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-08-16 20:51
nikoo26,AKSESORIS,pengiriman cepattt,5,2022-08-16 19:34
indrasranaputu,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,4,2022-08-16 18:43
k*****_,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-16 13:08
s*****c,iPhone 8 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:oke
Sepadan dengan Harga:oke

Bagus. Kondisi mulus. Sdh pakai bbrp hari. BHnya 100%. Cuma ordernya warna lain malah yg dtg warna lain :(",5,2022-08-16 11:28
niwayuliana,AKSESORIS,"Fitur Terbaik:caz normal bolak balik bisa masuk
Sepadan dengan Harga:sepadan

Semoga awet caznya dann terimakasihhh sangat recomendeddd❤️✨",5,2022-08-15 15:34
e*****e,AKSESORIS,,5,2022-08-15 11:18
085268508622.,iPhone XS Max 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-15 08:52
septian_yunaedi,Leather Case Silicone For Apple IPhone Original,Apple house ok lah.....,5,2022-08-15 04:50
mutiasepta,AKSESORIS,,5,2022-08-14 21:28
purwaannga,iPhone 11 Pro 64GB/256GB Bekas Second Original,,4,2022-08-14 06:15
d*****h,AKSESORIS,"Fitur Terbaik:Ok
Sepadan dengan Harga:iya

Akhirnya yang ditunggu"" dah dateng setelah 3 harian ku kira bakalan sampek lebih awal wkwk karna sedaerah tapi gpp semoga awet 👍🏼",5,2022-08-13 20:10
siliwatilubuk,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-13 17:26
taufikdwihernawan,AKSESORIS,"Fitur Terbaik:KW

Harga mahal tp kualitas buruk. Charger gak bisa dipake. Busuk. Jangan beli di sini. Saya menyesal",1,2022-08-13 15:41
a*****b,iPhone 12 Pro 128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-13 05:23
arisenodk96,iPhone 12 Pro 128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:semua fungsi normal, respon chat cepat & ramah
Sepadan dengan Harga:ada harga ada rupa

Pembelian pertama offline iphone 6s puas fisik oke, pembelian kedua online 12 pro puas++. Semua fungsi normal, truetone normal. LCD sepertinya pernah ganti tapi genuine, paket dikirim berikut lembar QC & difotoin 3utools ijo semua (sepele tp sangat berarti krn unit 2nd) thanks applehouse😘",5,2022-08-13 00:24
b*****g,AKSESORIS,"Beneran fast charging, batok nya juga berat. Semoga beneran ori dan bisa awet berfungsi dengan baik. Packing nya aman dan cepet nyampenya juga",5,2022-08-12 11:17
zaka_wahyu,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-12 10:23
firzayra120,Leather Case Silicone For Apple IPhone Original,,5,2022-08-12 08:06
ardoneshop,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-12 07:12
dimasfarid12,Leather Case Silicone For Apple IPhone Original,,4,2022-08-12 06:42
pampamhore,iPhone Unit Sale,,4,2022-08-11 23:53
s*****o,AKSESORIS,,5,2022-08-11 19:51
e*****n,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:bgs
Sepadan dengan Harga:standar

pelayan oke.mantap",5,2022-08-11 18:53
rizkysuryadi94,iPhone 11 Pro 64GB/256GB Bekas Second Original,Sudah repeat order 3x. Terbaik appelhouse store!,5,2022-08-11 18:43
zeniadinda,AKSESORIS,,5,2022-08-11 18:05
pujie_bitakiya,iPhone 12 ProMax 128GB/256GB/512GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-11 17:49
charla,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:Bagus
Sepadan dengan Harga:Sesuai

Alhamdulillah sudah sampai dgn selamat dan aman. Terimakasih seller, respon cepat, pelayanan ramah dan amanah. Harga bersaing. Hp dalam kondisi oke, sukses",5,2022-08-11 17:07
ros_andriana,iPhone 11 Pro 64GB/256GB Bekas Second Original,,5,2022-08-11 14:18
anandaratnas,AKSESORIS,"Berfungsi dengan baik, semoga awet",5,2022-08-11 08:43
j*****f,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Sepadan dengan Harga:worth it

hampir seminggu nyoba alhamdulillah aman2 aja. hpnya juga oke. semua berfungsi baik, packingnya juga aman bgt pakai kayu. imei nya juga aman rekomended deh buat yg mau beli iphone second disini",5,2022-08-11 07:17
c*****n,AKSESORIS,,5,2022-08-10 20:46
yon2107,iPhone 11 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-10 17:40
isna.sholikha,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-10 13:22
achmadridhom,iPhone Unit Sale,,4,2022-08-10 12:42
h*****3,iPhone 7 32GB/128GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:ok
Sepadan dengan Harga:ok",5,2022-08-10 06:53
h*****a,iPhone 8 64GB/256GB Bekas Second Original 100% | NORMAL MULUS FULLSET,,5,2022-08-10 02:50
s*****i,AKSESORIS,"Bagus, udh dua kali beli disini selalu memuaskan, pengiriman juga cepat",5,2022-08-10 00:08
n*****a,iPhone  XR 64GB/128GB/256GB Bekas Original 100% | NORMAL MULUS FULLSET,,5,2022-08-09 20:48
tastebyyou,iPhone XS 64GB/256GB/512GB Bekas Second Original 100% | NORMAL MULUS FULLSET,"Fitur Terbaik:mantapp mulus bgt ka thankyouuu, baterai healthy 94%
Sepadan dengan Harga:yaa

Admin ramah sekaliii mantap",5,2022-08-09 20:13
